site,plot,species,leaf,lma,cover,gli,x,y,N_leaf,N_soil,P_soil,P_leaf
queulat,Que35,GaMu,0.5,186.5093,20,65.68,4820,2915,NA,NA,NA,NA
queulat,Que35,NoDo,0.9294,154.1338,20,65.68,4820,2915,NA,NA,NA,NA
queulat,Que36,CaPa,16.812,140.807,20,69.37,4983,2916,NA,NA,NA,NA
queulat,Que36,EmCo,18.6402,123.11,20,69.37,4983,2916,NA,NA,NA,NA
queulat,Que36,WeTr,9.1748,173.655,20,69.37,4983,2916,NA,NA,NA,NA
queulat,Que36,GaMu,0.591,165.4011,40,69.37,4983,2916,NA,NA,NA,NA
queulat,Que37,CaPa,21.0439,112.2259,20,46.84,5011,2997,NA,NA,NA,NA
queulat,Que37,EmCo,17.8985,112.8216,20,46.84,5011,2997,NA,NA,NA,NA
queulat,Que37,WeTr,13.7501,140.6174,20,46.84,5011,2997,NA,NA,NA,NA
queulat,Que37,GaMu,0.7908,112.3933,20,46.84,5011,2997,NA,NA,NA,NA
queulat,Que37,TeSt,0.349,126.4191,20,46.84,5011,2997,NA,NA,NA,NA
queulat,Que38,CaPa,17.6473,105.2144,25,16.96,5158,3088,NA,NA,NA,NA
queulat,Que38,WeTr,10.7334,117.4655,25,16.96,5158,3088,NA,NA,NA,NA
queulat,Que38,RaLa,24.2469,101.8137,25,16.96,5158,3088,NA,NA,NA,NA
queulat,Que38,GaMu,0.7286,106.5345,25,16.96,5158,3088,NA,NA,NA,NA
queulat,Que39,CaPa,18.6717,62.2602,20,12.61,5159,3077,NA,NA,NA,NA
queulat,Que39,MaMa,18.6965,98.147,15,12.61,5159,3077,NA,NA,NA,NA
queulat,Que39,FuMa,6.3075,22.6941,15,12.61,5159,3077,NA,NA,NA,NA
queulat,Que39,RaLa,35.3841,66.2445,20,12.61,5159,3077,NA,NA,NA,NA
queulat,Que39,WeTr,12.9741,75.9717,15,12.61,5159,3077,NA,NA,NA,NA
queulat,Que39,GaMu,1.5163,110.6348,15,12.61,5159,3077,NA,NA,NA,NA
queulat,Que40,CaPa,24.4265,135.2958,25,56.76,5190,3030,NA,NA,NA,NA
queulat,Que40,EmCo,14.4001,128.9056,25,56.76,5190,3030,NA,NA,NA,NA
queulat,Que40,WeTr,17.1597,138.8722,25,56.76,5190,3030,NA,NA,NA,NA
queulat,Que40,GaMu,0.5391,134.029,25,56.76,5190,3030,NA,NA,NA,NA
queulat,Que41,CaPa,32.3821,128.9523,20,56.58,5279,3031,NA,NA,NA,NA
queulat,Que41,LoFe,50.094,125.0848,20,56.58,5279,3031,NA,NA,NA,NA
queulat,Que41,EmCo,20.6251,144.0235,15,56.58,5279,3031,NA,NA,NA,NA
queulat,Que41,WeTr,18.891,128.0678,10,56.58,5279,3031,NA,NA,NA,NA
queulat,Que41,GaMu,0.534,131.3294,20,56.58,5279,3031,NA,NA,NA,NA
queulat,Que41,TeSt,0.2661,144.2263,15,56.58,5279,3031,NA,NA,NA,NA
queulat,Que42,CaPa,23.1191,70.6776,10,9.27,5262,2918,NA,NA,NA,NA
queulat,Que42,LoFe,58.1028,48.1216,10,9.27,5262,2918,NA,NA,NA,NA
queulat,Que42,EmCo,16.7842,68.2934,10,9.27,5262,2918,NA,NA,NA,NA
queulat,Que42,MyPl,19.3055,30.4836,30,9.27,5262,2918,NA,NA,NA,NA
queulat,Que42,RaLa,15.9293,70.6562,10,9.27,5262,2918,NA,NA,NA,NA
queulat,Que42,GaMu,1.0448,70.5877,10,9.27,5262,2918,NA,NA,NA,NA
queulat,Que42,AmLu,4.1615,79.059,20,9.27,5262,2918,NA,NA,NA,NA
queulat,Que43,DrWi,38.43,81.4208,10,5.89,5285,2942,NA,NA,NA,NA
queulat,Que43,EmCo,22.9106,48.5801,10,5.89,5285,2942,NA,NA,NA,NA
queulat,Que43,LaPh,27.1274,58.2345,40,5.89,5285,2942,NA,NA,NA,NA
queulat,Que43,AmLu,7.2181,70.4936,40,5.89,5285,2942,NA,NA,NA,NA
queulat,Que44,DrWi,51.3399,87.0863,5,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,LaPh,49.1997,36.0673,5,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,MyPl,17.7719,75.8876,10,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,EmCo,50.309,57.4649,10,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,LoFe,81.0732,60.9943,10,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,AzLa,4.2484,39.4659,20,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,CaPa,18.0645,51.1779,10,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,AmLu,5.9304,84.8741,5,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,RaLa,33.2398,72.0823,5,12.2,5312,2917,NA,NA,NA,NA
queulat,Que44,FuMa,6.548,21.406,20,12.2,5312,2917,NA,NA,NA,NA
queulat,Que45,DrWi,39.6607,75.6039,10,15.01,5380,2927,NA,NA,NA,NA
queulat,Que45,LaPh,27.2331,63.9907,20,15.01,5380,2927,NA,NA,NA,NA
queulat,Que45,MyPl,8.1535,65.9839,30,15.01,5380,2927,NA,NA,NA,NA
queulat,Que45,EmCo,30.747,46.6387,10,15.01,5380,2927,NA,NA,NA,NA
queulat,Que45,LoFe,91.5942,67.6845,10,15.01,5380,2927,NA,NA,NA,NA
queulat,Que45,AmLu,2.7044,71.0869,20,15.01,5380,2927,NA,NA,NA,NA
queulat,Que46,EmCo,33.0713,67.2411,20,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,DrWi,42.1382,75.2049,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,CaPa,42.1757,73.3599,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,RaLa,19.5305,61.6728,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,FuMa,3.2078,38.2189,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,WeTr,13.3666,66.2597,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,LoFe,44.3233,76.8445,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,NoNi,4.2728,84.5169,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que46,AmLu,5.2083,99.3126,10,14.73,5381,2930,NA,NA,NA,NA
queulat,Que47,MyPl,16.6686,82.2807,100,10.11,5420,2953,NA,NA,NA,NA
queulat,Que48,DrWi,45.1271,72.307,20,30.66,5458,2948,NA,NA,NA,NA
queulat,Que48,CaPa,35.1472,63.5756,20,30.66,5458,2948,NA,NA,NA,NA
queulat,Que48,LoFe,19.4337,80.6205,15,30.66,5458,2948,NA,NA,NA,NA
queulat,Que48,LaPh,19.1531,56.8708,15,30.66,5458,2948,NA,NA,NA,NA
queulat,Que48,MyPl,13.7577,87.551,10,30.66,5458,2948,NA,NA,NA,NA
queulat,Que48,AmLu,4.088,132.308,10,30.66,5458,2948,NA,NA,NA,NA
queulat,Que48,PoNu,1.0018,152.3508,10,30.66,5458,2948,NA,NA,NA,NA
queulat,Que49,DrWi,31.2202,90.3369,20,46.15,5473,2960,NA,NA,NA,NA
queulat,Que49,EmCo,55.1863,38.1616,20,46.15,5473,2960,NA,NA,NA,NA
queulat,Que49,LoFe,21.0301,98.3828,10,46.15,5473,2960,NA,NA,NA,NA
queulat,Que49,AmLu,3.2533,75.7689,20,46.15,5473,2960,NA,NA,NA,NA
queulat,Que49,NoNi,2.8458,131.9494,10,46.15,5473,2960,NA,NA,NA,NA
queulat,Que50,EmCo,33.7139,63.1551,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,DrWi,29.8998,103.8972,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,CaPa,14.8146,66.1172,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,LoFe,19.135,108.6881,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,RiMa,54.5595,67.9167,5,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,WeTr,14.7753,113.331,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,LaPh,23.7935,66.657,5,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,AmLu,2.0772,93.3957,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,NoNi,4.1366,95.0063,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,AzLa,2.447,64.0066,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que50,RaLa,18.4,78.5326,10,26.21,5487,2954,NA,NA,NA,NA
queulat,Que51,DrWi,14.0507,50.3889,10,19.69,5499,2950,NA,NA,NA,NA
queulat,Que51,CaPa,54.3867,42.4185,15,19.69,5499,2950,NA,NA,NA,NA
queulat,Que51,LaPh,39.8324,56.1729,15,19.69,5499,2950,NA,NA,NA,NA
queulat,Que51,MyPl,18.7017,68.8707,15,19.69,5499,2950,NA,NA,NA,NA
queulat,Que51,RaLa,34.0397,73.7081,10,19.69,5499,2950,NA,NA,NA,NA
queulat,Que51,AzLa,3.0803,30.3134,15,19.69,5499,2950,NA,NA,NA,NA
queulat,Que51,AmLu,4.8171,120.819,20,19.69,5499,2950,NA,NA,NA,NA
queulat,Que52,EmCo,16.2012,137.1006,30,37.4,5260,2985,NA,NA,NA,NA
queulat,Que52,LoFe,21.1535,100.3457,20,37.4,5260,2985,NA,NA,NA,NA
queulat,Que52,RaLa,19.1568,86.4184,10,37.4,5260,2985,NA,NA,NA,NA
queulat,Que52,BaPa,0.9105,72.6249,10,37.4,5260,2985,NA,NA,NA,NA
queulat,Que52,GaMu,0.5997,145.71,20,37.4,5260,2985,NA,NA,NA,NA
queulat,Que52,TeSt,0.3066,133.3116,10,37.4,5260,2985,NA,NA,NA,NA
queulat,Que53,LoFe,32.1856,103.0819,25,73.38,5261,3012,NA,NA,NA,NA
queulat,Que53,EmCo,16.9186,122.8037,25,73.38,5261,3012,NA,NA,NA,NA
queulat,Que53,CaPa,23.1314,108.4239,20,73.38,5261,3012,NA,NA,NA,NA
queulat,Que53,WeTr,21.7265,135.4723,10,73.38,5261,3012,NA,NA,NA,NA
queulat,Que53,GaMu,0.7635,140.3101,10,73.38,5261,3012,NA,NA,NA,NA
queulat,Que53,TeSt,0.4035,144.5604,10,73.38,5261,3012,NA,NA,NA,NA
queulat,Que54,LoFe,19.1573,105.4253,20,75.47,5280,3005,NA,NA,NA,NA
queulat,Que54,EmCo,22.6173,133.3605,20,75.47,5280,3005,NA,NA,NA,NA
queulat,Que54,WeTr,12.5693,150.5789,20,75.47,5280,3005,NA,NA,NA,NA
queulat,Que54,GaMu,0.4147,134.7319,20,75.47,5280,3005,NA,NA,NA,NA
queulat,Que55,DrWi,28.0707,77.9106,15,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,LoFe,34.1712,49.8958,15,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,CaPa,12.6609,54.6172,10,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,WeTr,11.6216,52.5747,10,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,AmLu,4.1347,71.8791,10,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,MyPl,9.0346,54.9554,10,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,FuMa,7.9919,16.3604,10,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,RaLa,27.5776,50.095,10,8.95,5292,3007,NA,NA,NA,NA
queulat,Que55,TeSt,0.3263,67.42,10,8.95,5292,3007,NA,NA,NA,NA
