"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"2ae96f18-6c68-467a-9c03-12305b505a7c","DSNY_004.basePlot.vst","2018-01-04","D03","DSNY","DSNY_004","distributed","woodyWetlands",28.099732,-81.399974,"WGS84",20.1,460709.63,3108314.87,"17N",18.8,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","N","","Y","","N",NA,"10","noneSelected",400,80,400,NA,"YK5ulgcjQA5R7y4cKoPJR4j3Fle/NLuF4bqgrxO8ID4=","XHDcovp85mKKhOyBJRCCG9BrUnGU9ms3Kfo1BikqVt4=",NA
"c378588c-f00e-410b-a4c0-d9412718f0cd","DSNY_001.basePlot.vst","2018-01-05","D03","DSNY","DSNY_001","distributed","woodyWetlands",28.0967,-81.418579,"WGS84",20.1,458880.85,3107985.14,"17N",20.7,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","N","","Y","31","N",NA,"noneSelected","noneSelected",400,400,400,NA,"cMb2B+jx12AMjNtsEA8t48GND5R87ks/","uQ3flT+jLrW85u7nE+3riIGajIA12ojXUYMflWmsZYI=",NA
"06e917f5-c38d-4bf5-973e-676504687cc0","DSNY_005.basePlot.vst","2018-01-09","D03","DSNY","DSNY_005","distributed","woodyWetlands",28.039641,-81.393323,"WGS84",20.1,461341.48,3101656,"17N",19.5,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","N","","Y","32_2","N",NA,"10","10",400,80,80,NA,"cMb2B+jx12AMjNtsEA8t48GND5R87ks/","uQ3flT+jLrW85u7nE+3riIGajIA12ojXUYMflWmsZYI=",NA
"351b9b4d-e0cd-4f54-b190-e51847223887","DSNY_016.basePlot.vst","2018-01-11","D03","DSNY","DSNY_016","distributed","pastureHay",28.043948,-81.393638,"WGS84",20.1,461312.06,3102133.21,"17N",19.7,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","N","","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"cMb2B+jx12AMjNtsEA8t48GND5R87ks/","uQ3flT+jLrW85u7nE+3riIGajIA12ojXUYMflWmsZYI=",NA
"f0aae7ce-ce3e-47b2-a241-5e5054b5f648","DSNY_003.basePlot.vst","2018-01-11","D03","DSNY","DSNY_003","distributed","woodyWetlands",28.074209,-81.425532,"WGS84",20.1,458189.1,3105496,"17N",18.9,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","32_2","N",NA,"10","noneSelected",400,80,400,NA,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","JUWO5gmfzwbX9BXfaYbJvjMa5YVXa9L5T/092eYFpVo=",NA
"93699129-faa5-42e2-a431-4bc57056d188","DSNY_011.basePlot.vst","2018-01-15","D03","DSNY","DSNY_011","distributed","woodyWetlands",28.070798,-81.383974,"WGS84",20.2,462271.25,3105104.56,"17N",20.2,0.6,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","32","Y",NA,"noneSelected","noneSelected",400,400,400,NA,"GrsE2Yu+ldmCqBHwBY6DBDQlk9sv4Hmw1h5L3rY7BgA=","uQ3flT+jLrW85u7nE+3riIGajIA12ojXUYMflWmsZYI=",NA
"48e86a6d-f06d-4bc8-9fef-379c2fac833b","DSNY_006.basePlot.vst","2018-01-16","D03","DSNY","DSNY_006","distributed","woodyWetlands",28.092969,-81.399332,"WGS84",20.1,460770.24,3107565.47,"17N",20.7,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","40","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"63803aa9-efce-481b-a3e0-87e96c9295c3","DSNY_013.basePlot.vst","2018-01-16","D03","DSNY","DSNY_013","distributed","woodyWetlands",28.110482,-81.425956,"WGS84",20.1,458161.51,3109514.4,"17N",20,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","","N",NA,"10","noneSelected",400,80,400,NA,"GrsE2Yu+ldmCqBHwBY6DBDQlk9sv4Hmw1h5L3rY7BgA=","swB/+pnc2VnF9Fa7wkygb+Kf1gKbJNlh/Nqtv62hWkY=",NA
"59518beb-5fdb-4958-9f04-fda767be3b71","DSNY_012.basePlot.vst","2018-01-16","D03","DSNY","DSNY_012","distributed","woodyWetlands",28.102984,-81.406399,"WGS84",20.1,460079.69,3108677.21,"17N",20.2,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"7cac83d7-d049-4821-a88a-2ab71347ef2d","DSNY_015.basePlot.vst","2018-01-17","D03","DSNY","DSNY_015","distributed","woodyWetlands",28.111847,-81.42168,"WGS84",20.1,458582.04,3109664.15,"17N",20.8,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","","N",NA,"10","noneSelected",400,80,400,NA,"swB/+pnc2VnF9Fa7wkygb+Kf1gKbJNlh/Nqtv62hWkY=","GrsE2Yu+ldmCqBHwBY6DBDQlk9sv4Hmw1h5L3rY7BgA=",NA
"9f6854e9-1077-4d30-b677-c464e55e3370","DSNY_009.basePlot.vst","2018-01-17","D03","DSNY","DSNY_009","distributed","pastureHay",28.073118,-81.428559,"WGS84",20.1,457891.25,3105376.18,"17N",19,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","N","","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"ed79f381-9576-47cc-9a37-f3891c9e0e08","DSNY_025.basePlot.vst","2018-01-17","D03","DSNY","DSNY_025","distributed","pastureHay",28.071776,-81.42062,"WGS84",20.1,458670.81,3105224.8,"17N",19.9,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","presentInAll","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"a4fdd8da-c900-43f2-8faa-fbecd80a1292","DSNY_034.basePlot.vst","2018-01-17","D03","DSNY","DSNY_034","distributed","pastureHay",28.063937,-81.418449,"WGS84",20.1,458881.14,3104355.67,"17N",19.5,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","32","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"02b97646-785c-4653-8f2a-b565dd692fcf","DSNY_014.basePlot.vst","2018-01-17","D03","DSNY","DSNY_014","distributed","woodyWetlands",28.063373,-81.428518,"WGS84",20.1,457891.48,3104296.64,"17N",18,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","","N",NA,"25","noneSelected",400,200,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"fb2b8090-a382-4db7-b6ee-9191e04af2aa","DSNY_008.basePlot.vst","2018-01-18","D03","DSNY","DSNY_008","distributed","woodyWetlands",28.046662,-81.401888,"WGS84",20.1,460502.21,3102436.51,"17N",19,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","32","Y","40","N",NA,"noneSelected","noneSelected",400,400,400,NA,"swB/+pnc2VnF9Fa7wkygb+Kf1gKbJNlh/Nqtv62hWkY=","GrsE2Yu+ldmCqBHwBY6DBDQlk9sv4Hmw1h5L3rY7BgA=",NA
"3ac11d0a-7a62-4061-8982-0da634749278","DSNY_007.basePlot.vst","2018-01-18","D03","DSNY","DSNY_007","distributed","woodyWetlands",28.053114,-81.417507,"WGS84",20.1,458969.6,3103156.41,"17N",17.8,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"315c1f5f-0e28-4a11-b898-8f3511d06272","DSNY_010.basePlot.vst","2018-01-18","D03","DSNY","DSNY_010","distributed","woodyWetlands",28.11859,-81.435161,"WGS84",20.1,457260.58,3110415.8,"17N",20,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","","N","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"swB/+pnc2VnF9Fa7wkygb+Kf1gKbJNlh/Nqtv62hWkY=","GrsE2Yu+ldmCqBHwBY6DBDQlk9sv4Hmw1h5L3rY7BgA=",NA
"c1716129-41ff-424e-a07a-f4c35977d41c","DSNY_021.basePlot.vst","2018-01-18","D03","DSNY","DSNY_021","distributed","pastureHay",28.052638,-81.393374,"WGS84",20.1,461341.12,3103095.79,"17N",19.8,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","N","","Y","","N",NA,"noneSelected","noneSelected",400,400,400,NA,"swB/+pnc2VnF9Fa7wkygb+Kf1gKbJNlh/Nqtv62hWkY=","GrsE2Yu+ldmCqBHwBY6DBDQlk9sv4Hmw1h5L3rY7BgA=",NA
"638601b9-a709-4b80-9d12-612c9b72e3a1","DSNY_002.basePlot.vst","2018-01-18","D03","DSNY","DSNY_002","distributed","woodyWetlands",28.048244,-81.416879,"WGS84",20.1,459029.47,3102616.71,"17N",17.7,0.1,"vst_DSNY_2017","NEON.DOC.000987vG","Y","40","Y","presentInAll","N",NA,"noneSelected","noneSelected",400,400,400,NA,"UuiIeI4+6a5XxeJO9BYoR2g8el9sHFDOaNTnjnMxLl8=","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K",NA
"59d2a0f9-8d94-4958-8d3c-b740c67fd0a5","JERC_053.basePlot.vst","2016-06-08","D03","JERC","JERC_053","tower","evergreenForest",31.194043,-84.46355,"WGS84",20.1,741690.04,3453879.06,"16N",44.9,0.1,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no remarks recorded to indicate if 21.4 and 41.4 were sampled but no ferns were present or if those areas were missed","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"19dcdcf3-e439-48c3-870d-20cd0842578f","JERC_048.basePlot.vst","2016-06-08","D03","JERC","JERC_048","tower","evergreenForest",31.196457,-84.461913,"WGS84",20.2,741839.93,3454150.3,"16N",46.8,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"There is a road through this plot. SOP C:Other - Field datasheet records all entries in nested subarea 1. No Nested subareas used.","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"8994eaa6-9292-45bc-8222-c14f584435af","JERC_047.basePlot.vst","2016-06-09","D03","JERC","JERC_047","tower","evergreenForest",31.198437,-84.467181,"WGS84",20.1,741332.79,3454358.32,"16N",35.3,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"no recorded presence/absence of target taxa in subplot 21.4","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"40f54ff8-3fc6-45f0-8615-15ac9c626a60","JERC_060.basePlot.vst","2016-06-09","D03","JERC","JERC_060","tower","evergreenForest",31.198667,-84.465311,"WGS84",20.2,741510.44,3454387.91,"16N",41.7,0.4,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",800,800,800,"no recorded presence/absence of target taxa in subplots 41.4 and 23.2","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8","vlJc9UmbktF8NTcilA9tKrVjUrZIPTa3",NA
"b94ec190-57b7-42a0-8cff-4f99ccd1c05f","JERC_063.basePlot.vst","2016-06-09","D03","JERC","JERC_063","tower","evergreenForest",31.195656,-84.46288,"WGS84",20.1,741749.8,3454059.37,"16N",46.5,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no recorded presence/absence of target taxa in subplot 23-4","vlJc9UmbktF8NTcilA9tKrVjUrZIPTa3","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",NA
"25e8b25a-fa4c-4b84-a3e6-a8aae2a96c8e","JERC_058.basePlot.vst","2016-06-09","D03","JERC","JERC_058","tower","evergreenForest",31.194554,-84.462283,"WGS84",20.1,741809.51,3453938.49,"16N",47.5,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no recorded presence/absence of target taxa in subplot 23.2","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX",NA
"d833bb4a-e5a3-4653-8f80-af9d1a8844dc","JERC_051.basePlot.vst","2016-06-09","D03","JERC","JERC_051","tower","evergreenForest",31.199489,-84.464343,"WGS84",20.2,741600.61,3454481.17,"16N",41.5,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8",NA
"0f9708e8-ebde-47b8-932a-1f481910132e","JERC_050.basePlot.vst","2016-06-09","D03","JERC","JERC_050","tower","evergreenForest",31.196842,-84.468194,"WGS84",20.3,741240.29,3454179.26,"16N",37.9,0.4,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","100",800,400,400,"no recorded presence/absence of target taxa in subplot 21.4","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"4bce6de1-dbbf-4cfd-9e4e-10154eaf8b64","JERC_049.basePlot.vst","2016-06-09","D03","JERC","JERC_049","tower","evergreenForest",31.196492,-84.464109,"WGS84",20.2,741630.53,3454149.38,"16N",46.5,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no recorded presence/absence of target taxa in subplot 21.4","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"3b778803-cdf6-49f3-a7d3-7815dfd6508a","JERC_059.basePlot.vst","2016-06-09","D03","JERC","JERC_059","tower","evergreenForest",31.198067,-84.462491,"WGS84",20.1,741780.74,3454327.55,"16N",42.3,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no recorded presence/absence of target taxa in subplots 39.3","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"00d5f6e2-6dc4-48ad-b175-59fc9aaaf5f9","JERC_057.basePlot.vst","2016-06-09","D03","JERC","JERC_057","tower","mixedForest",31.200937,-84.469655,"WGS84",20.1,741090.64,3454630.12,"16N",33.6,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8","vlJc9UmbktF8NTcilA9tKrVjUrZIPTa3",NA
"177113f3-fddb-4c95-a8c8-6b48e5e987a2","JERC_052.basePlot.vst","2016-06-09","D03","JERC","JERC_052","tower","evergreenForest",31.195408,-84.464141,"WGS84",20.2,741630.24,3454029.11,"16N",46.1,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no recorded presence/absence of target taxa in subplots 39.3 and 21.4","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"672ca36a-27e9-4078-b3ea-859787c831f8","JERC_065.basePlot.vst","2016-06-09","D03","JERC","JERC_065","tower","evergreenForest",31.200286,-84.465274,"WGS84",20.1,741509.85,3454567.5,"16N",40.2,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",800,800,800,"","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","vlJc9UmbktF8NTcilA9tKrVjUrZIPTa3",NA
"30da08f7-294a-4556-8b57-41aecf36a67c","JERC_056.basePlot.vst","2016-06-09","D03","JERC","JERC_056","tower","evergreenForest",31.194637,-84.466362,"WGS84",20.2,741420.51,3453938.77,"16N",44.1,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"no recorded presence/absence of target taxa in subplots 39.3 and 41.4","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"edf63612-79a5-48dc-b92b-eff0f26a6b99","JERC_062.basePlot.vst","2016-06-09","D03","JERC","JERC_062","tower","evergreenForest",31.196807,-84.466929,"WGS84",20.2,741360.95,3454178.14,"16N",35.4,0.4,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"no recorded presence/absence of target taxa in subplots 39-1 and 41-4","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"35d25fa0-77be-405c-b235-39d13b27c3bf","JERC_064.basePlot.vst","2016-06-09","D03","JERC","JERC_064","tower","evergreenForest",31.200609,-84.466523,"WGS84",20.2,741389.98,3454600.59,"16N",39.5,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"100","noneSelected",800,400,800,"","PbNu4t/t/O1BAZriMiaA3VbsZD9KatgX","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8",NA
"b2df4c0b-9dc2-4f58-94d7-4dd30cdead38","JERC_061.basePlot.vst","2016-06-09","D03","JERC","JERC_061","tower","evergreenForest",31.195444,-84.4654,"WGS84",20.2,741510.15,3454030.35,"16N",50.4,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"SOPC Other- field datasheet recorded Subplot 23 nsted SubID 1. Nested SubID 2 or 4 should have been sampled in Subplot 23. All datasheet entries from 23.1 have been Recorded in Fulcrum as 23.2. No recorded presence/absence of target taxa in subplots 21.4 and 39.3","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"8dce63f1-a512-4444-ac4b-5b34c585e81f","JERC_066.basePlot.vst","2016-06-09","D03","JERC","JERC_066","tower","evergreenForest",31.197554,-84.463759,"WGS84",20.2,741661.19,3454267.89,"16N",42.6,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"noneSelected","noneSelected",800,800,800,"no recorded presence/absence of target taxa in subplots 21-4 and 39-3","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"615b32c7-8cc0-486f-9dcf-f87c522ff57b","JERC_054.basePlot.vst","2016-06-09","D03","JERC","JERC_054","tower","evergreenForest",31.197928,-84.468818,"WGS84",20.1,741178.06,3454298.31,"16N",47.5,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"field datasheet lists conflicting information pertaining to nested subplot size. data was collected with nested subIDs recorded yet the nested subarea is recorded as none. Assuming 100m2 nested subareas were actually used.","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO",NA
"90cbd76d-9b15-47a8-b6e9-ae470449785e","JERC_055.basePlot.vst","2016-06-09","D03","JERC","JERC_055","tower","evergreenForest",31.194074,-84.465132,"WGS84",20.1,741539.18,3453879.03,"16N",41.8,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"Y",NA,"25","noneSelected",800,100,800,"no recorded presence/absence of target taxa in subplots 39.3","NlgO4yYukiEfH53pk4IrTfFWx3u3U6kO","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"b9126e8d-13b4-44e3-8ee5-02414f33bab0","JERC_047.basePlot.vst","2016-08-30","D03","JERC","JERC_047","tower","evergreenForest",31.198437,-84.467181,"WGS84",20.1,741332.79,3454358.32,"16N",35.3,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","21_4","Y","presentInAll","25","noneSelected",800,100,800,NA,"9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","dQ1vinbEFchEmTyUrQj1wJMzRbyIYmox",NA
"2db040de-7937-4301-b3d3-bc65927bd80a","JERC_047.basePlot.vst","2016-08-30","D03","JERC","JERC_047","tower","evergreenForest",31.198437,-84.467181,"WGS84",20.1,741332.79,3454358.32,"16N",35.3,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y","","Y","","Y","","25","noneSelected",800,100,800,NA,"9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","dQ1vinbEFchEmTyUrQj1wJMzRbyIYmox",NA
"2bec385c-e262-4ebe-9e95-38d0a07249f9","JERC_062.basePlot.vst","2016-08-31","D03","JERC","JERC_062","tower","evergreenForest",31.196807,-84.466929,"WGS84",20.2,741360.95,3454178.14,"16N",35.4,0.4,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N","","100","noneSelected",800,400,800,NA,"uc/Ogwu/d/aC0/FyeYgRy91eQH6E3aLH","cMb2B+jx12AMjNtsEA8t48GND5R87ks/",NA
"47906fd3-ca11-40a9-88fe-313aba8ab2ed","JERC_054.basePlot.vst","2016-09-08","D03","JERC","JERC_054","tower","evergreenForest",31.197928,-84.468818,"WGS84",20.1,741178.06,3454298.31,"16N",47.5,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","21_1","Y","presentInAll","25","noneSelected",800,100,800,NA,"9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","cMb2B+jx12AMjNtsEA8t48GND5R87ks/",NA
"e85456b8-13df-4f2a-830e-78154ea2b470","JERC_064.basePlot.vst","2016-09-19","D03","JERC","JERC_064","tower","evergreenForest",31.200609,-84.466523,"WGS84",20.2,741389.98,3454600.59,"16N",39.5,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N","","100","noneSelected",800,400,800,NA,"Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8","a+fcOOAiz+7pYTGAZM5S9oWOFHn4va6d",NA
"f2b2e106-7547-41e8-9c62-5fd4e574f653","JERC_050.basePlot.vst","2016-09-21","D03","JERC","JERC_050","tower","evergreenForest",31.196842,-84.468194,"WGS84",20.3,741240.29,3454179.26,"16N",37.9,0.4,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","Y","","100","100",800,400,400,NA,"Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+",NA
"30082c32-5e68-4696-a847-b8c31fa49334","JERC_055.basePlot.vst","2016-10-05","D03","JERC","JERC_055","tower","evergreenForest",31.194074,-84.465132,"WGS84",20.1,741539.18,3453879.03,"16N",41.8,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y","","Y","presentInAll","N",NA,"25","noneSelected",800,100,800,"","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8",NA
"069ed049-ece6-41ff-880b-21419c994840","JERC_053.basePlot.vst","2016-10-05","D03","JERC","JERC_053","tower","evergreenForest",31.194043,-84.46355,"WGS84",20.1,741690.04,3453879.06,"16N",44.9,0.1,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,"","IaXfrbXr6GQAKfG/Thmkj2xXG2gxDgR+","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8",NA
"55bd8b7e-8e2a-4e5b-9575-873c1357000a","JERC_056.basePlot.vst","2016-10-11","D03","JERC","JERC_056","tower","evergreenForest",31.194637,-84.466362,"WGS84",20.2,741420.51,3453938.77,"16N",44.1,0.3,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"25","noneSelected",800,100,800,"","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv",NA
"86963b7e-ada1-486f-906c-8bd8df8bb9a8","JERC_052.basePlot.vst","2016-10-12","D03","JERC","JERC_052","tower","evergreenForest",31.195408,-84.464141,"WGS84",20.2,741630.24,3454029.11,"16N",46.1,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,"Field team considered stems in close proximity to be the same individual even when covering a large area - see tag 04546.","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","YK5ulgcjQA5M6hxjAkVbmv4a8AjznrKv",NA
"1bd12aa1-96cb-4d66-8596-e580d03d5550","JERC_051.basePlot.vst","2016-10-13","D03","JERC","JERC_051","tower","evergreenForest",31.199489,-84.464343,"WGS84",20.2,741600.61,3454481.17,"16N",41.5,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","N",NA,"100","noneSelected",800,400,800,"","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","K+tJSr1+vfakLzRtMceLFR7MVx1xGtUA",NA
"d79d1af9-73d0-4ee8-8b60-5f6d14947740","JERC_060.basePlot.vst","2016-10-18","D03","JERC","JERC_060","tower","evergreenForest",31.198667,-84.465311,"WGS84",20.2,741510.44,3454387.91,"16N",41.7,0.4,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","Y","23","noneSelected","noneSelected",800,800,800,"","9FGGVOw93jfS5aOA3dpabjU14a/sOVS4","cMb2B+jx12AMjNtsEA8t48GND5R87ks/",NA
"7c6b1c9c-fe0c-453e-b512-d745d29bec03","JERC_057.basePlot.vst","2016-10-19","D03","JERC","JERC_057","tower","mixedForest",31.200937,-84.469655,"WGS84",20.1,741090.64,3454630.12,"16N",33.6,0.2,"vst_JERC_2016","NEON.DOC.000987vE","Y","presentInAll","Y","presentInAll","Y","41","25","noneSelected",800,100,800,"","Z1kn+qG/kiLVelUOX7kLSqEptlfcv2S8","a+fcOOAiz+7pYTGAZM5S9oWOFHn4va6d",NA
